run,comparisons,swaps
1,574632,1212008
2,573941,1210564
3,575021,1212434
4,567730,1197348
5,567653,1197416
6,574815,1212342
7,574613,1213330
8,575242,1212568
9,573965,1210748
10,574002,1210508
