run,comparisons,swaps
1,554140,1169234
2,554736,1170436
3,554390,1169326
4,554975,1170402
5,555046,1171044
6,554426,1170130
7,554220,1169328
8,554473,1169656
9,554705,1170152
10,554304,1169358
