run,comparisons,swaps
1,542359,1144028
2,542085,1143460
3,541259,1141634
4,541276,1141728
5,542225,1144106
6,542540,1144300
7,542366,1143872
8,542038,1143634
9,541984,1143450
10,542601,1144524
