run,comparisons,swaps
1,718400,1568928
2,718035,1568928
3,718131,1568928
4,718193,1568928
5,717950,1568928
6,718124,1568928
7,718417,1568928
8,718262,1568928
9,718484,1568928
10,718113,1568928
