run,comparisons,swaps
1,686489,1500928
2,687157,1500928
3,686752,1500928
4,686828,1500928
5,686517,1500928
6,686679,1500928
7,686707,1500928
8,686784,1500928
9,686365,1500928
10,686464,1500928
