run,comparisons,swaps
1,671205,1466928
2,670773,1466928
3,671099,1466928
4,671156,1466928
5,670906,1466928
6,671106,1466928
7,670730,1466928
8,671096,1466928
9,671044,1466928
10,671016,1466928
