run,comparisons,swaps
1,640389,1350434
2,639794,1349482
3,640384,1351078
4,640300,1350318
5,639959,1349924
6,639735,1349638
7,639938,1349518
8,639877,1350104
9,639542,1349426
10,640094,1349980
