run,comparisons,swaps
1,530814,1160928
2,530759,1160928
3,530870,1160928
4,530956,1160928
5,530796,1160928
6,530893,1160928
7,530917,1160928
8,530758,1160928
9,530709,1160928
10,531018,1160928
