run,comparisons,swaps
1,653117,1377670
2,653158,1377732
3,653384,1377856
4,653111,1377790
5,652793,1377304
6,652963,1377230
7,654643,1380786
8,654688,1380444
9,653075,1377460
10,652993,1377504
