run,comparisons,swaps
1,517424,1091310
2,517696,1091642
3,517952,1092136
4,517063,1090784
5,518015,1093094
6,517488,1091446
7,517681,1091932
8,517084,1090648
9,518195,1092604
10,518144,1092186
