run,comparisons,swaps
1,624223,1364928
2,624375,1364928
3,623964,1364928
4,623937,1364928
5,624224,1364928
6,624150,1364928
7,623929,1364928
8,624111,1364928
9,624320,1364928
10,624080,1364928
