run,comparisons,swaps
1,546390,1194928
2,546310,1194928
3,546259,1194928
4,546205,1194928
5,546298,1194928
6,546149,1194928
7,546518,1194928
8,546334,1194928
9,546347,1194928
10,546349,1194928
