run,comparisons,swaps
1,515239,1126928
2,515387,1126928
3,515123,1126928
4,515226,1126928
5,515539,1126928
6,515327,1126928
7,515389,1126928
8,515434,1126928
9,515350,1126928
10,515557,1126928
