run,comparisons,swaps
1,529020,1115842
2,528853,1115706
3,528587,1114896
4,529647,1117068
5,529231,1116286
6,529049,1115788
7,528764,1116016
8,529469,1116752
9,529598,1117116
10,529112,1116010
