run,comparisons,swaps
1,577368,1262928
2,577352,1262928
3,577339,1262928
4,577083,1262928
5,577194,1262928
6,577255,1262928
7,577222,1262928
8,577452,1262928
9,577508,1262928
10,577353,1262928
