run,comparisons,swaps
1,479025,1009942
2,478677,1009056
3,478841,1009510
4,479004,1009552
5,478135,1008226
6,479083,1010320
7,477951,1007872
8,478557,1008548
9,478790,1009398
10,478236,1008314
