run,comparisons,swaps
1,592880,1296928
2,593054,1296928
3,592669,1296928
4,592823,1296928
5,592831,1296928
6,592897,1296928
7,592782,1296928
8,592945,1296928
9,592784,1296928
10,592944,1296928
