run,comparisons,swaps
1,667821,1408882
2,667049,1407746
3,667256,1407474
4,667831,1408780
5,667478,1407592
6,667232,1407354
7,667374,1407602
8,667325,1407732
9,667726,1408486
10,667145,1407736
