run,comparisons,swaps
1,500123,1092928
2,499864,1092928
3,499928,1092928
4,499952,1092928
5,499928,1092928
6,499882,1092928
7,499895,1092928
8,499916,1092928
9,499990,1092928
10,500035,1092928
