run,comparisons,swaps
1,502170,1059466
2,502426,1059862
3,501795,1058510
4,502456,1059682
5,502131,1059430
6,501835,1058902
7,502176,1059094
8,503156,1060642
9,502291,1059504
10,501853,1058582
