run,comparisons,swaps
1,484368,1058928
2,484533,1058928
3,484413,1058928
4,484449,1058928
5,484344,1058928
6,484619,1058928
7,484573,1058928
8,484785,1058928
9,484354,1058928
10,484367,1058928
