run,comparisons,swaps
1,586346,1236382
2,585759,1236142
3,586218,1236534
4,585851,1236006
5,586031,1235898
6,585837,1235970
7,586705,1236826
8,586125,1235790
9,586423,1236590
10,586904,1237298
