run,comparisons,swaps
1,1146963,742289
2,1132068,706739
3,1157120,767691
4,1194578,737521
5,1094307,706443
6,1105010,740561
7,1105130,708704
8,1122697,757420
9,1192898,784774
10,1137087,761221
