run,comparisons,swaps
1,1072917,639922
2,1068368,582749
3,1052122,673220
4,1038503,627494
5,1054359,667919
6,1032633,645677
7,1043801,632488
8,1063151,630437
9,1079196,628356
10,1060636,626673
